[2018-01-22 11:33:11:0539] | CInterfaceManager.cpp-L3028: CamCtrl[2000001], GigE SDKVersion(1020001), DriverVersion(0)
[2018-01-22 11:33:13:0437] |         XmlParse.cpp-L2051: GetNodeValue [ResultingFrameRate], Unknow Exception
[2018-01-22 11:33:35:0153] | CInterfaceManager.cpp-L2846: delete one DataNode
[2018-01-22 11:33:35:0215] | CInterfaceManager.cpp-L2846: delete one DataNode
[2018-01-22 11:33:35:0294] | CInterfaceManager.cpp-L2846: delete one DataNode
[2018-01-22 11:33:35:0355] | CInterfaceManager.cpp-L2846: delete one DataNode
[2018-01-22 11:33:35:0417] | CInterfaceManager.cpp-L2846: delete one DataNode
[2018-01-22 11:33:35:0480] | CInterfaceManager.cpp-L2846: delete one DataNode
[2018-01-22 11:33:35:0541] | CInterfaceManager.cpp-L2846: delete one DataNode
[2018-01-22 11:33:35:0619] | CInterfaceManager.cpp-L2846: delete one DataNode
[2018-01-22 11:33:35:0682] | CInterfaceManager.cpp-L2846: delete one DataNode
[2018-01-22 11:33:35:0744] | CInterfaceManager.cpp-L2846: delete one DataNode
[2018-01-22 11:33:35:0806] | CInterfaceManager.cpp-L2846: delete one DataNode
[2018-01-22 11:33:35:0884] | CInterfaceManager.cpp-L2846: delete one DataNode
[2018-01-22 11:33:35:0946] | CInterfaceManager.cpp-L2846: delete one DataNode
[2018-01-22 11:33:36:0007] | CInterfaceManager.cpp-L2846: delete one DataNode
[2018-01-22 11:33:36:0085] | CInterfaceManager.cpp-L2846: delete one DataNode
[2018-01-22 11:33:36:0147] | CInterfaceManager.cpp-L2846: delete one DataNode
[2018-01-22 11:33:36:0225] | CInterfaceManager.cpp-L2846: delete one DataNode
[2018-01-22 11:33:36:0302] | CInterfaceManager.cpp-L2846: delete one DataNode
[2018-01-22 11:33:36:0348] | CInterfaceManager.cpp-L2846: delete one DataNode
[2018-01-22 11:33:36:0410] | CInterfaceManager.cpp-L2846: delete one DataNode
[2018-01-22 11:33:36:0488] | CInterfaceManager.cpp-L2846: delete one DataNode
[2018-01-22 11:33:36:0550] | CInterfaceManager.cpp-L2846: delete one DataNode
[2018-01-22 11:33:36:0612] | CInterfaceManager.cpp-L2846: delete one DataNode
[2018-01-22 11:33:36:0690] | CInterfaceManager.cpp-L2846: delete one DataNode
[2018-01-22 11:33:36:0751] | CInterfaceManager.cpp-L2846: delete one DataNode
[2018-01-22 11:33:36:0813] | CInterfaceManager.cpp-L2846: delete one DataNode
[2018-01-22 11:33:36:0876] | CInterfaceManager.cpp-L2846: delete one DataNode
[2018-01-22 11:33:36:0954] | CInterfaceManager.cpp-L2846: delete one DataNode
[2018-01-22 11:33:37:0015] | CInterfaceManager.cpp-L2846: delete one DataNode
[2018-01-22 11:33:37:0078] | CInterfaceManager.cpp-L2846: delete one DataNode
[2018-01-22 11:33:37:0140] | CInterfaceManager.cpp-L2846: delete one DataNode
[2018-01-22 11:33:37:0217] | CInterfaceManager.cpp-L2846: delete one DataNode
[2018-01-22 11:33:37:0279] | CInterfaceManager.cpp-L2846: delete one DataNode
[2018-01-22 11:33:37:0356] | CInterfaceManager.cpp-L2846: delete one DataNode
[2018-01-22 11:33:37:0457] | CInterfaceManager.cpp-L2846: delete one DataNode
[2018-01-22 11:33:37:0514] | CInterfaceManager.cpp-L2846: delete one DataNode
[2018-01-22 11:33:37:0563] | CInterfaceManager.cpp-L2846: delete one DataNode
[2018-01-22 11:33:37:0617] | CInterfaceManager.cpp-L2846: delete one DataNode
[2018-01-22 11:33:37:0674] | CInterfaceManager.cpp-L2846: delete one DataNode
[2018-01-22 11:33:37:0745] | CInterfaceManager.cpp-L2846: delete one DataNode
[2018-01-22 11:33:37:0814] | CInterfaceManager.cpp-L2846: delete one DataNode
[2018-01-22 11:33:37:0877] | CInterfaceManager.cpp-L2846: delete one DataNode
[2018-01-22 11:33:37:0946] | CInterfaceManager.cpp-L2846: delete one DataNode
[2018-01-22 11:33:38:0015] | CInterfaceManager.cpp-L2846: delete one DataNode
[2018-01-22 11:33:38:0093] | CInterfaceManager.cpp-L2846: delete one DataNode
[2018-01-22 11:33:38:0146] | CInterfaceManager.cpp-L2846: delete one DataNode
[2018-01-22 11:33:38:0215] | CInterfaceManager.cpp-L2846: delete one DataNode
[2018-01-22 11:33:38:0277] | CInterfaceManager.cpp-L2846: delete one DataNode
[2018-01-22 11:33:38:0346] | CInterfaceManager.cpp-L2846: delete one DataNode
[2018-01-22 11:33:38:0415] | CInterfaceManager.cpp-L2846: delete one DataNode
[2018-01-22 11:33:38:0477] | CInterfaceManager.cpp-L2846: delete one DataNode
[2018-01-22 11:33:38:0546] | CInterfaceManager.cpp-L2846: delete one DataNode
[2018-01-22 11:33:38:0614] | CInterfaceManager.cpp-L2846: delete one DataNode
[2018-01-22 11:33:38:0677] | CInterfaceManager.cpp-L2846: delete one DataNode
[2018-01-22 11:33:38:0746] | CInterfaceManager.cpp-L2846: delete one DataNode
[2018-01-22 11:33:38:0815] | CInterfaceManager.cpp-L2846: delete one DataNode
[2018-01-22 11:33:38:0877] | CInterfaceManager.cpp-L2846: delete one DataNode
[2018-01-22 11:33:38:0946] | CInterfaceManager.cpp-L2846: delete one DataNode
[2018-01-22 11:33:39:0016] | CInterfaceManager.cpp-L2846: delete one DataNode
[2018-01-22 11:33:39:0078] | CInterfaceManager.cpp-L2846: delete one DataNode
[2018-01-22 11:33:39:0147] | CInterfaceManager.cpp-L2846: delete one DataNode
