[2017-11-02 16:48:41:0750] | CInterfaceManager.cpp-L3028: CamCtrl[2000001], GigE SDKVersion(1020001), DriverVersion(0)
[2017-11-02 16:48:43:0159] |         XmlParse.cpp-L2051: GetNodeValue [ResultingFrameRate], Unknow Exception
[2017-11-02 16:48:57:0949] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-02 16:48:58:0004] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-02 16:48:58:0068] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-02 16:48:58:0134] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-02 16:48:58:0206] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-02 16:48:58:0271] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-02 16:48:58:0384] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-02 16:48:58:0478] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-02 16:48:58:0566] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-02 16:48:58:0637] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-02 16:48:58:0725] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-02 16:48:58:0815] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-02 16:48:58:0888] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-02 16:48:58:0942] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-02 16:48:59:0003] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-02 16:48:59:0098] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-02 16:48:59:0189] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-02 16:48:59:0278] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-02 16:48:59:0361] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-02 16:48:59:0428] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-02 16:48:59:0496] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-02 16:48:59:0575] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-02 16:48:59:0675] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-02 16:48:59:0726] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-02 16:48:59:0805] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-02 16:48:59:0888] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-02 16:48:59:0961] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-02 16:49:00:0044] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-02 16:49:00:0117] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-02 16:49:00:0177] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-02 16:49:00:0265] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-02 16:49:00:0333] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-02 16:49:00:0423] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-02 16:49:00:0490] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-02 16:49:00:0566] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-02 16:49:00:0637] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-02 16:49:00:0715] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-02 16:49:00:0794] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-02 16:49:00:0883] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-02 16:49:00:0944] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-02 16:49:01:0027] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-02 16:49:01:0112] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-02 16:49:01:0184] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-02 16:49:01:0263] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-02 16:49:01:0334] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-02 16:49:01:0401] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-02 16:49:01:0478] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-02 16:49:01:0538] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-02 16:49:01:0605] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-02 16:49:01:0682] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-02 16:49:01:0754] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-02 16:49:01:0836] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-02 16:49:01:0919] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-02 16:49:02:0003] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-02 16:49:02:0073] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-02 16:49:02:0145] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-02 16:49:02:0219] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-02 16:49:02:0304] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-02 16:49:02:0368] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-02 16:49:02:0434] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-02 16:49:02:0514] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-02 16:49:02:0575] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-02 16:49:02:0663] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-02 16:49:02:0735] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-02 16:49:02:0802] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-02 16:49:02:0859] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-02 16:49:02:0936] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-02 16:49:03:0024] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-02 16:49:03:0132] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-02 16:49:03:0205] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-02 16:49:03:0265] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-02 16:49:03:0347] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-02 16:49:03:0448] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-02 16:49:03:0533] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-02 16:49:03:0622] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-02 16:49:03:0677] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-02 16:49:03:0743] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-02 16:49:03:0811] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-02 16:49:03:0884] | CInterfaceManager.cpp-L2846: delete one DataNode
