[2017-11-06 11:08:13:0289] | CInterfaceManager.cpp-L3028: CamCtrl[2000001], GigE SDKVersion(1020001), DriverVersion(1020002)
[2017-11-06 11:08:14:0692] |         XmlParse.cpp-L2051: GetNodeValue [ResultingFrameRate], Unknow Exception
[2017-11-06 11:08:15:0813] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-06 11:08:15:0886] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-06 11:08:16:0018] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-06 11:08:16:0085] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-06 11:08:16:0220] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-06 11:08:16:0287] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-06 11:08:16:0431] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-06 11:08:16:0483] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-06 11:08:16:0618] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-06 11:08:16:0685] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-06 11:08:16:0816] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-06 11:08:16:0883] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-06 11:08:17:0023] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-06 11:08:17:0100] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-06 11:08:17:0212] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-06 11:08:17:0289] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-06 11:08:17:0416] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-06 11:08:17:0480] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-06 11:08:17:0615] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-06 11:08:17:0682] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-06 11:08:17:0816] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-06 11:08:17:0879] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-06 11:08:18:0014] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-06 11:08:18:0076] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-06 11:08:18:0212] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-06 11:08:18:0279] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-06 11:08:18:0408] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-06 11:08:18:0475] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-06 11:08:18:0609] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-06 11:08:18:0676] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-06 11:08:18:0810] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-06 11:08:18:0877] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-06 11:08:19:0012] | CInterfaceManager.cpp-L2846: delete one DataNode
[2017-11-06 11:08:19:0084] | CInterfaceManager.cpp-L2846: delete one DataNode
